Time,speed,steering_angle,wheel_speed_front_left,wheel_speed_front_right,wheel_speed_rear_left,wheel_speed_rear_right,radar_forward_distance,radar_left_distance,radar_relative_speed,radar_address,radar_new_track,raw_can_src,raw_can_address,accelerometer_forward,accelerometer_right,accelerometer_down,gory_forward,gory_right,gory_down,gyro_bias_forward,gyro_bias_right,gyro_bias_down,gyro_uncalibrated_forward,gyro_uncalibrated_right,gyro_uncalibrated_down,live_gnss_qcom_latitude,live_gnss_qcom_longitude,live_gnss_qcom_speed,live_gnss_qcom_utc_timestamp,live_gnss_qcom_altitude,live_gnss_qcom_bearing,live_gnss_ublox_latitude,live_gnss_ublox_longitude,live_gnss_ublox_speed,live_gnss_ublox_utc_timestamp,live_gnss_ublox_altitude,live_gnss_ublox_bearing,raw_gnss_qcom_prn,raw_gnss_qcom_week_of_gps_time_of_reception,raw_gnss_qcom_time_pf_week_of_gps_time_of_reception,raw_gnss_qcom_pseudorange,raw_gnss_qcom_pseudorange_std,raw_gnss_qcom_pseudorange_rate,raw_gnss_qcom_pseudorange_rate_std,raw_gnss_ublox_prn,raw_gnss_ublox_week_of_gps_time_of_reception,raw_gnss_ublox_time_pf_week_of_gps_time_of_reception,raw_gnss_ublox_pseudorange,raw_gnss_ublox_pseudorange_std,raw_gnss_ublox_pseudorange_rate,raw_gnss_ublox_pseudorange_rate_std,route_id,VIN,accident_category,manufacturer,model
32,0.0174238037741969,8.715230796333422,32.71866656149632,78.81238806757163,84.83476378163053,79.76148612096698,182.8493596660801,14.07424741757248,-5.44355477349211,6,0,-7.346882139849451,618,1.2947598840298389,7.102144283090041,-8.063045889641733,-8.885157734262428,8.502331025582997,4.199474657865421,0.0822716307302585,0.0827043711422293,0.0420757516516508,0.020729389264372,-0.0262481075614805,0.0329332626306128,26.58518107875732,-90.61414664319727,39.88158180645209,114028251327.3776,818.1800421043156,104.63846638016166,-76.9232029039339,-96.50411011682358,45.19240153991401,959534959313.1246,762.7848113721653,174.4047304460693,37,1598,288,86.05005430341426,2.0748258465697944,1.5374414196395536,5.144956090866533,7,1029,102,15.660204978252224,9.98708996402415,6.969281624680157,2.526774496987243,44,VIN_4,0,Tesla,Cybertruck
33,44.82495023595665,-28.591276682625896,81.45281194782017,68.26203445922474,66.80148075858651,19.61958114900422,170.72665264170698,-8.941559172358367,-29.721158711626806,934,0,-9.944473951359749,21,6.6268691397851285,-6.902469836198866,-5.983676453710023,-7.339384709233703,-6.00024163093817,-8.778682484451263,0.0243631960328142,0.0013399781884717,-0.0248701833978378,-0.0480093148869935,-0.0825184388587557,0.0717342714134707,35.35613386720863,72.6777968542369,40.76223194854183,740900173952.7087,96.97382081034034,173.43952454255566,32.65860235356563,74.0106642225413,18.17056430109428,174108919591.88647,308.64428193839177,55.44196026849873,5,384,1822,0.5348775224061519,3.2975912632284854,0.2182215796605713,6.096695696393407,25,1437,1396,89.7905582871158,3.18915079765716,7.712417707134667,3.0591877811088564,7,VIN_4,0,Tesla,Cybertruck
34,36.64800925397602,-2.349062603327262,69.30418280546169,88.75582240017937,3.711559320066105,14.815993108590654,76.0817422326729,-16.581467905245887,-6.542174762426601,665,0,3.347002362010993,537,-0.1025055309282443,-7.91443009860386,0.0908060561096597,-1.4480737150910876,2.4296503174101485,-5.914904880311973,0.0411711065772835,0.0925003505680864,-0.0984734835158563,0.0005912204819749,0.0297791246191629,0.0058747731947033,27.503686877843563,-9.673983773515516,42.364922473490616,908277798236.4543,346.1044275448017,208.23456502748485,22.248984587231107,-84.81536559113773,40.49220464376682,776112806578.2466,380.2280280420667,61.3512377581421,3,1907,1235,33.553556333764774,5.129975636679511,1.6322104231084689,9.494295877849025,6,393,1209,100.99274331458965,1.1310617768510711,2.027402917889365,5.316601738448022,45,VIN_4,0,Tesla,Cybertruck
35,48.85691514531546,-2.6811034083116283,0.3731662132226976,73.9642395735122,23.11423353529881,38.50632992621419,155.83033229653316,-17.98349357821826,23.118502042848867,355,1,6.350695753109189,755,9.609087815231463,-5.776255460768303,-4.626559422493639,9.76749689556882,-4.337154944945095,4.571212119389198,0.0636819123798324,-0.0672769450974234,0.0095188638242184,0.0373058259728047,0.0232966195546328,-0.093840534006365,6.482815515839974,-168.32326250433172,37.86972774294471,237987953874.2784,691.3753616410681,296.4572001727271,-31.73629430761296,-119.64591624682204,20.42707626576485,632648197019.852,334.4827680617848,21.869637939551968,43,742,876,91.36653666544208,3.1960516006880004,4.519436826717261,9.713683395900036,42,896,768,178.8727688464207,1.173207102865379,8.932690149076883,4.882954932117861,28,VIN_4,0,Tesla,Cybertruck
36,14.01547604999751,22.446395997375262,98.11271495253348,53.11384031827264,31.36980662384949,22.872993774186025,86.51211351232921,-18.66651054346061,17.98509770330181,574,1,6.840098281600323,610,1.8238909149826004,4.483259938705015,-2.8850851699755005,-1.7827766467940993,-5.885119811405321,-1.992953527844195,-0.059223066303308,-0.0667978905470577,0.0133763229219773,-0.0236809400311723,0.0204970168942596,-0.0589029871266351,-53.10110283701968,149.63186640724035,28.98072945358652,538177676489.13055,978.6219941021518,146.0909393954515,9.559382958371089,-91.88263185359318,1.651710841341969,431910356169.8257,184.8388331061398,120.39528793649905,8,1845,1702,38.004251390429246,1.9393779259885149,3.1484068180689926,9.732856101648524,21,1443,501,44.74556430677228,2.449161379925645,6.439419030410588,9.309008761554145,56,VIN_4,0,Tesla,Cybertruck
37,33.236464744812864,7.521663927398478,43.371974178232506,71.1399097767926,11.831809573530585,1.289585097378132,161.962181931117,-3.271208666418069,15.632323749198534,12,0,-8.744298707647548,573,8.255444665969172,-3.1336109559056258,1.9259965247052653,-7.621034755826532,-2.179014748423789,-4.522811859594935,-0.0849616917634436,0.0906176457194156,0.0442673792650024,-0.004407451861102,0.0406786785666583,-0.0178245863838597,-83.02854957332927,32.44893008580328,45.95558022076667,520606917724.3287,467.7689930189619,27.578528275068464,17.028611113924583,-156.29317017399086,11.037899452839689,954364957160.1056,977.5641464470292,263.02748058759926,38,1993,1034,106.01152898820918,9.35875120686564,6.62570692918862,8.719695618369714,14,1364,288,88.76740907155343,0.7759097913329405,7.454391915747969,0.4334159506395341,100,VIN_4,0,Tesla,Cybertruck
38,99.23727048724636,6.5080085709710005,91.09608016704584,8.242351653156344,67.94026700252566,68.68024349506754,140.4156755183646,13.422768361035374,25.610236198511046,469,1,-3.6343593864977937,653,-4.693697867234952,4.205388313023764,-8.59603333400871,8.793723043786084,-5.062674052107434,-9.960212506379076,0.0195844032990651,-0.0089742091495649,-0.0408070473779188,-0.088703639831223,0.0618547646729761,-0.063887947587031,27.9268851708608,178.10924323107315,11.751176921643848,810808968443.6628,284.000655121048,44.75573144202055,80.67443562057241,74.0196703321273,1.6662496285555162,120787428672.73972,452.6154959929841,242.49605916035696,1,737,331,178.19752943495578,3.8375969800554746,3.4226768011639286,5.2155869360727625,24,1304,1116,176.6254573692909,3.7351017846281,4.751595402514718,9.491625924306945,9,VIN_4,0,Tesla,Cybertruck
39,75.09900070537944,-42.14343141692737,96.20824231316917,62.983121499206895,75.07311417919831,76.92522767078877,56.5373074775366,-6.565447859278507,-7.735141473020654,875,0,-1.1277266406468556,325,0.3892172437838308,-2.720357084057852,-8.714142599802209,0.2623873045496783,1.7061812509804142,-1.243704596190172,-0.0903925718209609,0.0171744493742986,0.0292405824957879,0.0532802184328189,-0.086013027269628,0.0283221676884088,67.25043960029711,51.33449100562993,31.32638103164247,658941391964.2932,84.7539947243926,184.59679650000723,84.21967010672779,75.22444290791063,46.94986118950684,352002898574.66095,810.7430684025626,205.439653548533,7,344,1697,55.95240758326816,4.965548729854266,7.714942676966467,8.872219677486603,38,297,993,26.664277520208746,0.9673645544883536,8.434195893980512,6.438203512216148,68,VIN_4,0,Tesla,Cybertruck
40,13.850584118986577,8.900951777219753,63.86902321993583,80.48834191010849,68.96644338287507,59.41033281883742,109.1536728735121,39.18011489492588,22.464001124130483,687,0,8.174257324495748,52,-7.581654876920034,-3.587417148217642,-9.513784176796564,9.199588842940225,-5.350644790300139,4.155216409948881,0.044971154896137,-0.0387985178655551,-0.0979260708981717,-0.0906793774657132,-0.0081093474021022,0.0017179842992027,46.68826983256071,-63.715226981503335,27.86324453009625,421818579552.97296,314.37628963805696,206.20161433617108,9.724488934318586,15.302792281812316,28.39268327373233,206728714077.1601,916.1954326711304,226.9510041378702,34,359,644,197.11570502426088,0.9227064377970772,8.447975051301462,2.394817540211892,7,1683,325,186.32269796385648,7.985292356466673,2.1704790067574757,7.45199172708351,40,VIN_4,0,Tesla,Cybertruck
41,91.06954082648625,-14.352164423530208,63.40667417269768,63.35964954060923,88.26793844508418,32.33279204062032,193.7347861088572,-24.89786384129905,6.231320357614585,745,1,-0.0410710913696625,56,1.7685067869191826,9.763727823318654,5.953240043469128,0.247876088057815,4.597491118132295,8.714103083351713,0.0717496537772856,-0.0108876936836974,-0.0517079576071743,0.0006397684496187,0.080920706873291,0.0438213533183847,75.07492296794041,-36.16663270592099,49.478775064059214,331715914941.6528,629.4041536570571,286.1152300152054,-73.61197976784072,-9.466722215475642,26.54584373398644,662350807984.5898,505.2077557650861,61.15849023988239,38,1785,271,97.67180782144808,3.8927623190847993,1.3600973585862386,2.764262219295377,43,1286,1675,94.20936723729672,9.23854749966108,7.464357468122875,6.918585362965059,29,VIN_4,0,Tesla,Cybertruck
42,71.72341676814176,-0.246938334959907,80.70818975546192,57.55621935098782,39.40113680023156,64.20942182652225,39.93562562585422,11.105997223833556,-9.473678515818383,458,0,-0.4930575191501329,886,2.727854740696067,-9.41553682516618,-0.7945622924573428,-5.33558105279117,1.8521004985321416,0.900211862404813,0.052963313175275,-0.0762942023789472,-0.040451299438716,0.0724352482038147,0.0488492653351809,0.0958140824463858,4.413544747274258,157.35640275869446,29.18643025015233,893340800749.4978,870.3841665641229,178.0222587063459,-20.99231118687044,-35.710839283030936,2.4055533614601,219363158971.57736,701.100631099922,252.03497065535532,39,671,222,83.46628666735751,9.261624680176096,6.6781362315257216,1.5349525816289833,27,1002,1041,158.6634491262366,2.901825950701173,6.730703654391048,9.961049699689214,77,VIN_4,0,Tesla,Cybertruck
43,44.223676037831815,25.1791766096796,62.60246387760612,19.71246081233001,80.34426603385334,53.43214207435074,47.95759089180347,23.13796294469161,26.78923533824448,331,1,4.9228157662857,427,-2.020933296867642,6.738071542801123,6.929164853771837,-1.4254510950217103,-3.7500021509416426,2.3327065581593427,0.0090023535678481,0.0563195226480575,-0.0938739254420953,0.0463783711604014,0.0995764008594629,0.0029807456655761,-38.38304603486124,75.60943500219503,42.27430625247843,901189297618.4454,844.6086645792235,33.027754522332955,10.396472342718326,-23.568725890195765,17.848432181171,170307561901.61908,424.9702171018161,194.5685210246907,1,1685,1235,42.53325349580477,4.272127597671251,5.69933641117238,9.99587110287936,46,684,656,144.6809506829993,9.168264897414836,5.137315848487258,9.46592526844301,95,VIN_4,0,Tesla,Cybertruck
44,51.52731295675685,31.273497115428725,51.23350867153095,12.792343607015589,22.69238521267054,28.3921787724696,197.2896854936077,-13.885829220025258,9.390265801182338,109,1,-1.866730214161711,700,-5.376451344412492,-6.197941424098925,0.4853482725403673,5.63954096165228,-6.179472353141254,-2.376218543215556,-0.0942985871577881,0.0724948435825869,-0.0603013894031719,0.0224341296071168,0.0894619866054995,-0.0220491275651869,-25.641084367715848,-100.95355573059868,23.297220497447853,595119325605.7295,812.3275446475759,26.913222524179456,-76.50090968235443,-176.5887872227124,49.59223206352272,708191455789.9049,524.409472911299,181.6243455923808,4,1670,1229,126.56184834195868,8.713053015534816,2.9033959241898755,6.002365811361834,6,261,206,102.72975385839617,8.365048236709812,1.80390615389329,5.112573307367737,22,VIN_4,0,Tesla,Cybertruck
45,83.26579346744957,42.97204981514638,58.40996162370159,2.7912221274235094,97.91429385236007,79.19125227933831,23.550116897337304,35.29393366758194,-21.508158310485385,40,0,-6.352219630565132,515,9.397470514552488,8.87921758238025,-8.820213036565947,8.654979745978522,6.97695874760301,6.055615109426796,-0.0148589170851094,-0.0302522191518032,-0.0981714812385859,-0.0418441881433596,-0.090592374972577,-0.0825828677179968,-10.85899873381824,118.07320285561474,2.362372436116339,39880976897.831856,638.9484674309631,34.101510562245906,22.71991242227361,118.52510027996846,19.69910276003433,978859818481.627,927.1522666890946,341.38495088161045,27,804,1285,66.67838970118704,3.082811855981149,5.11213261463379,5.493058614957725,8,735,40,160.0350845369499,6.535816298104252,3.1064478656070085,2.061480760672344,95,VIN_4,0,Tesla,Cybertruck
46,94.80269346661746,28.189326672904528,87.82863373018604,50.16306274495636,81.72553360459283,37.43581255894291,32.21559614537508,10.368352755807996,-23.841962874570413,260,1,2.9305899614334603,781,6.8055756997514365,3.0446430889666125,3.4035923324673867,-9.81140244890092,3.51198581972049,-1.4795798514586505,-0.0963056979534585,-0.071353265067793,0.0636400118664657,-0.0862071872428584,0.0623323222378368,-0.0907212897277458,60.32382689470717,-38.91147769067766,42.74021642663456,871688724860.7316,563.0016639096098,59.60240519472579,-26.70730231112368,24.52220193571833,1.7974948021511783,962022490340.374,998.6503357420278,324.86386618335354,18,1021,1620,63.87367874033767,7.362434748358194,4.646461784502236,2.84787989300085,8,1778,735,136.89849478642216,6.130777835091404,9.647621433473075,6.60376208065748,22,VIN_4,0,Tesla,Cybertruck
47,71.61509880384043,-7.355058572594309,19.168969417617653,89.50253328046898,10.608542026945,26.400452255016248,191.0504397670187,-23.049741199199524,2.6051547735856246,752,0,-6.015075929172166,71,-7.321379042803999,9.749260094475606,9.713127955546256,0.4345653395979845,-7.427958697191039,-1.157986908667915,0.0189889892867579,0.0495859198687748,-0.0690653742368707,0.0677877146670336,0.0097890777945907,-0.0359518567722079,-54.29819507694814,6.8591206475221895,8.25145922283242,486521317726.186,299.08212324370254,19.419748280271502,-80.15003507023957,48.17378714328317,47.78114780393614,659011709920.6715,939.6122177745603,1.5226640875853017,10,1610,609,58.25183880369431,9.49977632481257,6.8829101071551415,0.044998821471891,17,603,1935,8.539026227780289,2.449000883152699,0.840634179068408,9.805747407445349,19,VIN_4,0,Tesla,Cybertruck
48,46.27712745276552,43.31220214447569,84.07659789273899,55.976675480987566,59.41583180354462,75.433123266233,12.94596948275526,-4.069753275413966,14.99189265853466,903,0,4.584989460271196,832,-8.470506513191268,6.690846689755546,-9.081897935412224,-4.1003648320108095,5.006089770355047,3.620918193898845,0.0080157817881409,-0.0357705296320414,-0.0887108048896727,0.0337141651803502,0.0384393371524794,-0.0078505602182214,-63.875653646243904,52.37506719902024,4.852611369144916,150936218955.2199,679.4622689304641,122.1492507868356,-58.079621487399336,123.67931624822376,35.49472405869408,323122541579.09033,627.0400293054267,134.10625814614704,17,333,802,32.04586075904985,5.376620605665226,9.38641348974944,3.5253722627368624,11,1591,330,79.37488284300638,5.827329172401004,4.790582206646544,0.8674916728306215,85,VIN_4,0,Tesla,Cybertruck
49,54.12759955806271,23.34059020286044,74.51593283466244,46.98375477371116,39.67940812252301,91.5643850556654,67.88432588531859,36.86046717124391,29.925888036707747,428,0,-3.497013648430048,754,1.2608043099907,-0.2807449655482941,6.635330098516448,-4.546106640708796,5.779549427256603,-3.321180563467583,-0.0815485037579152,0.0776687909442224,0.0625234363309963,0.0319906521431043,0.0583621800120785,0.0735702564379222,-3.1742334278095683,-165.33732560103726,27.98558146465841,901343926857.2312,443.4288146669345,56.64675945404701,60.635211393710335,96.2122730394201,13.20865601063602,982982472029.337,575.628759960634,23.13855415477773,43,459,1777,25.051301673838758,2.4665199836158918,4.21785900707421,1.9787641484161036,24,484,1198,0.3298303512049738,2.273832065821837,0.9766559462523294,9.867131513922356,67,VIN_4,0,Tesla,Cybertruck
50,4.172816993933893,41.29895200168996,95.86611102879912,8.66750648680651,45.81012900196122,8.559838400206154,61.72799118099099,-20.54009736587085,-21.035724946973342,716,0,1.809768599474172,415,2.760215528314191,-1.243437184740369,-1.8774019530539456,-2.771453388968588,-4.1771386862556525,5.483984764410518,0.0312957272419154,0.0505769201160511,-0.0599350715863117,0.0114522959747977,0.0640458832830874,-0.0237376483545665,-50.1656275604612,56.25775696436256,41.65052208648722,370156620614.5282,310.5302336595428,238.308533295901,56.391445165726,118.713505800387,27.108766457896103,117520072843.7776,290.9976472783493,170.99667508562516,34,408,425,158.0463541543296,9.87987441528057,3.952539760110191,3.1633597251531462,10,653,961,168.0234350177246,8.462012628391967,5.71588244879289,2.6103700558965204,4,VIN_4,0,Tesla,Cybertruck
51,28.512338402638598,44.22326203273364,24.61735008075789,24.816610880607517,20.94392020153516,23.619628036042872,190.1961826697383,-14.770697634263229,-3.419837448840536,530,0,-2.9107912646127936,983,5.782632768453331,-4.802199373286616,-6.743183012323168,1.3853127021022438,-2.2718577610326225,2.034108258849173,0.0492736077092879,-0.0708713663132752,0.063806325941907,0.0204833781565836,0.0618152159754068,-0.0535557460293376,81.38398079194633,15.227240338636506,46.34235300827434,251542836081.641,112.65938963690192,211.3059860193984,-33.330721457477225,69.98624501884703,19.28417087371564,770468099571.5105,838.0564583051605,67.57554004021935,4,1157,482,92.48288908951272,8.568378718688646,3.280174303165989,3.2894125393933704,14,1773,1013,157.42965398761922,6.355361901575913,5.847046306603344,0.8739410623852906,51,VIN_4,0,Tesla,Cybertruck
52,43.69269036313086,30.89028855909106,33.21575058332,15.646405701144172,78.79278840626081,91.31596942194447,43.03355735263372,-26.911590244528284,16.6392985680586,595,1,1.766880890830835,755,5.786334444213736,6.446680888558838,-6.224601843243153,9.88738720770489,6.983755162527125,8.452504005195237,-0.0511834581738877,0.0791037246534677,0.0630696967191037,0.0682046680911722,-0.055924419529734,0.0541796203561955,-13.657066901143992,-12.121745162070113,3.0005078756656145,455666300950.0896,999.6285944006236,34.874282359222974,2.29615116808516,-28.8661395751796,32.60738234754351,443675360555.7664,383.7879569957744,65.87643660822029,6,384,962,135.08997564827567,5.3387429518638605,5.412829978346539,5.947300313372143,7,839,1628,79.56215871420933,3.916245312892928,9.491447567386718,0.0796230925628016,19,VIN_4,0,Tesla,Cybertruck
53,40.91530379943531,-6.942778619621393,57.523247409006885,66.79836296848282,64.48490116879512,68.50185807774493,198.8602188144402,34.72121886561246,12.26644003776792,852,0,-4.289932305794695,720,2.411214350572223,-5.403112906914789,5.655996472922515,-5.317336206095913,3.559869897447994,4.028258794583479,0.0753148408645242,-0.0132312143491515,0.0735658846982017,-0.0934084912229223,-0.0955165063973892,0.0942981013869951,-20.32258527981587,124.79814446836252,20.92312962085997,764762044604.7092,722.3114167405796,106.59001938539022,59.935432654599055,157.7906379321089,41.2738427308684,353786946948.9993,802.1284024822558,24.989493834375672,41,447,899,52.82019358713592,4.091233998647841,0.6463189397442359,4.794278017682782,21,1239,570,93.5966898659822,7.791434559990745,2.572581817494388,5.71818140418526,64,VIN_4,0,Tesla,Cybertruck
54,38.74687267586064,20.078307538551957,71.84206110861541,91.07351838596706,40.24383586694705,50.38068511730508,114.36052041235529,-2.451249764660965,16.928824884134208,416,1,2.5765494677112635,295,9.090682103758455,3.5497254001368344,-4.240930058813575,-3.724874667888556,4.064061894671923,6.115839337893927,-0.0498349556908063,0.0826958325605263,0.091947799528489,-0.0503810654948419,-0.0781517030763953,-0.0246936461891751,-71.88986409803938,146.1430225964798,18.455555780473155,735072713947.9126,349.1976406569798,142.74546528329225,-18.129456868161935,-123.32321675905806,22.37189198446653,701918319496.8824,477.1339522673774,338.4790304081894,21,1475,133,18.556296207937397,4.353587700903903,7.253739041157194,8.421923988711491,3,1792,185,56.64905754748271,5.204776315172762,4.711426368837214,0.469267133504917,44,VIN_4,0,Tesla,Cybertruck
55,90.1142578590897,10.154471239412956,47.908211022201066,91.78891488588596,36.55342249694563,37.98958460214041,133.88009052715512,18.17554805643725,0.2422949728091197,76,0,3.319644774635361,91,-7.846873266495288,9.675445504326143,-7.232970591876732,8.749348172410365,-7.861850849750038,8.40558088035106,-0.0104325302593478,-0.0687038836272497,-0.0192235018682313,-0.0453174935891405,0.0033995347111094,0.0386954526805561,42.10008312490251,-103.320571142326,40.979855920434176,796133968158.3201,22.8116098194554,225.40072725748504,48.11693191712709,145.010653008207,29.212441880432863,633152539420.0563,516.3663148370699,19.871103701721253,30,1715,1936,185.8853511602916,9.786416393782089,9.364753550116689,1.08828223596811,22,1174,533,186.15735786705883,8.984338715026011,9.346571626082596,7.598915545842834,63,VIN_4,0,Tesla,Cybertruck
56,3.1099841690158447,30.29835928700972,53.53322630472336,21.75598877541878,60.72915277016919,0.3026958546098024,141.14688781590948,4.4924955819502514,24.26146017114509,700,1,-9.82663390680457,199,5.405488800937736,-0.2499560478671636,3.4886652188112794,-4.23371807258807,6.676415895370727,-4.034930536952737,0.0606401123350545,0.0889050864953514,-0.0056017759468686,-0.065719540595427,-0.0380297380208892,-0.0604905540269075,46.96210532687144,80.15878287903286,45.24713043766667,912451867963.7452,624.516000606613,80.83589463916722,-57.35124466796583,-20.904364560898077,27.91039704839507,594206487585.3293,522.5864240541772,232.92701288936067,40,1440,959,183.4150846169288,6.7851456506176735,1.9379230372620115,9.444142294919557,21,1464,650,34.75985029467383,3.330054265700292,6.172077932150216,9.032531784160206,22,VIN_4,0,Tesla,Cybertruck
57,35.63540420679446,34.94102586830216,70.48185554528162,82.12523010803426,74.90067187067704,24.29054805011367,145.5352766759521,-13.662441496503163,-0.8490927365058134,551,0,-0.4461465751386857,902,6.047404914859939,-9.6343449183324,-7.358676636251133,-2.2302812477975458,-8.913916518013478,8.319605097580098,-0.0062107771684313,-0.0391979517051514,0.0716768341681257,0.0978079361861644,0.0236756747001318,-0.0993635849952004,78.25838428447398,-51.824255849948685,16.507998045076405,430868280267.366,247.4684891540352,39.47689204061244,30.385146582609053,25.468542527253533,43.55401627206134,117888839615.1161,738.2509944218443,224.67646797549097,38,385,1075,154.09498444164407,0.937833060657376,0.8445910155695491,0.2633230500649053,20,754,1549,168.08131022174277,5.619161700011077,1.0684641571186726,2.895318242028585,11,VIN_4,0,Tesla,Cybertruck
58,71.71507914043839,-21.64098276934006,44.96366338660259,66.80730696999746,13.892544555862008,72.6301755244496,125.46881428764536,-26.820097953322232,4.393125197564437,159,0,8.183310227237769,344,8.05815797487854,6.486204699255282,-4.342897059565409,8.60289923268445,-0.143936691813316,4.620877910228604,-0.0604194914817177,-0.0214642893557862,-0.0557971356216,0.0552743162300634,-0.0742358346752673,-0.0530301843947227,40.29924823256746,-132.96325892571284,27.408880944481336,131848111322.85112,933.8566445314754,139.8684180955437,67.6581520778922,-59.8688565204624,47.70663252380381,757115259043.777,560.0958250521004,184.01632729018792,19,497,1707,11.891674362629146,4.5760179848994085,0.1387690295916432,5.489550793975689,26,1134,1376,115.47409388055472,1.767836794241483,3.537422799323568,4.817062284256854,15,VIN_4,0,Tesla,Cybertruck
59,10.936131253807735,-4.998365436996032,82.61261552945695,73.28332637185919,74.43287482320358,91.09955049489004,106.50340757310624,37.81105753973945,-17.413334622099782,238,0,-6.543285658894213,516,4.239436751142968,4.79548349881766,-0.6183666598590509,5.247071426471488,6.757916067551907,1.8912681442153063,0.0859304036985921,-0.0122067274692956,0.0424578453401645,-0.0946437837475239,-0.0828661462959746,0.0789807336374167,57.547874577004,-107.15371062111282,8.61458043296629,529202029600.7461,303.66661809270687,333.6839280975444,-19.882529639324986,59.00598130248454,34.39959438355999,602642141974.5366,257.4043762476418,266.0843025946056,13,1830,1421,33.9094255689262,4.044423109067637,7.53682375274728,9.456775086095218,21,669,205,152.00452414644886,4.888753556724376,2.8838866788779125,8.437370229532101,83,VIN_4,0,Tesla,Cybertruck
60,70.38544147612798,-37.63842105919572,33.14051939514096,49.94229983704535,38.890503470981,74.35533527510174,52.816378043205134,35.98202482259319,-16.661488555696515,886,0,-2.797796942486284,207,5.93949423183053,6.027289243321075,-9.679640624915296,-2.011367488642996,5.191117287688755,0.5445968151534508,-0.0830096654711418,0.0628495869979594,-0.0371269346224387,-0.0146410884235322,0.0978240058242205,0.0673620964764315,87.80348069332467,-135.0908978075707,15.29098244877652,444700246730.34,240.17127950917683,101.76764990059114,-15.559325034789936,18.418442595315923,32.78155002579924,610813161644.0349,495.0837730550521,247.034934131132,18,1092,1530,87.41591583038624,8.976855695688945,4.238383591384779,2.178252246778136,19,1161,483,15.868514735489311,0.1544763265148563,8.481888268507461,6.953871749237779,87,VIN_4,0,Tesla,Cybertruck
61,12.643949801074506,-24.91221660441892,48.92408720938608,86.64953589336287,1.3495120198393495,45.35476577021904,141.50118316582012,-11.38142507730899,12.162354384750614,796,1,7.098690500923567,590,-5.529175402370214,0.6500457503020556,-9.38404557566775,-4.54850529197061,5.593854444660577,7.46165049544479,0.0085084221522175,0.0560398117398736,0.0122584312614109,-0.0350159751590514,0.0431094093650192,0.0444051707244473,-61.55339655131269,-156.9668567327661,46.397711767433584,914216262262.9932,474.2498171106709,249.402772216944,11.31181543852324,20.38704527357584,22.05702908846245,363036517211.3944,974.9339244672848,115.07711546649526,24,389,694,123.8255480032012,0.9195144196708938,5.149773592141588,0.0899280653759915,17,286,1633,51.97521066180633,3.140063973083937,8.8945226885004,8.468047576608079,28,VIN_4,0,Tesla,Cybertruck
62,15.840155355287443,-20.75978014568012,14.213598877264166,60.582816831621145,31.5713243194966,72.72316084581807,135.91549643617606,43.2409519154067,19.58080316794397,583,1,-5.093262620199206,115,4.103835651732782,-7.098351379859558,7.413915652401506,4.985721306363873,-6.589615905108275,1.658053661249765,0.0285092883234131,-0.0976821480188335,-0.0210719447427553,0.0597021382386909,0.0798959335104454,0.0085786968365755,-34.64196234744557,39.34077360861963,0.924740250827638,959012185445.5884,230.23864818324543,47.99069237567923,-89.53500563172993,-75.36750197949878,37.594959249879096,316783442838.40826,858.9380392022923,228.54841140048651,21,96,1370,33.53477865673724,6.904602637368978,0.8207253972060058,9.769987626307104,42,301,151,138.0781122678052,7.8395669320758,8.647318042417837,8.70598607021771,37,VIN_4,0,Tesla,Cybertruck
63,29.211436987251293,-18.09465134819995,85.51726591124248,14.50834548719353,37.82633937901938,74.67118106980962,56.79084793586156,13.0377628890824,28.30274863021592,108,1,-7.022969168552901,237,-0.2211165818977445,9.41730618601138,-6.530138598941361,9.172911082443818,8.818445420233726,-2.4186246403685256,-0.0213162715363629,0.0244489108390333,-0.0359378481799303,-0.019448985152832,0.0750180636652355,-0.0223288428267378,-76.59513039192149,-41.14845612019181,45.40611085811469,879137990894.5413,142.38059156520555,33.288466640160166,-66.89626353601506,-57.64678510232015,5.444940841093759,133171119957.78004,931.3625190826452,114.37639503836051,36,54,320,44.13483578285975,9.73280132750393,4.041929782878161,7.868522885720469,44,1826,1348,79.41959173321096,5.327715640780135,7.99031366835612,9.364745789793249,40,VIN_4,0,Tesla,Cybertruck
64,59.43426098280915,18.256889760584485,91.6220958180952,43.07301797349973,1.1138263663568737,71.94229405859373,122.0657681312362,-41.96400917602347,14.57135388484106,316,1,8.126923257230317,630,2.979468532004308,-2.248462952003769,-2.706591315827711,7.858080470952579,3.567715394463612,5.809528086270282,0.0862682248817351,0.0888866802626727,-0.0378425445031158,-0.0895729083671081,-0.0035966264855834,-0.0281303117866959,77.50703390575438,101.0530776079022,34.66649878140128,761030441292.5809,111.01420578072408,190.65839490454115,63.95379576192872,-2.237431923167776,28.314076596639392,709590761541.3848,314.56353467869224,346.5671254194768,46,1130,461,152.62827442329942,1.8061832293086544,8.823085969437159,0.3622764390233146,30,438,1361,128.5761322710515,1.4923235484480235,6.306301666234462,1.252388661477808,97,VIN_4,0,Tesla,Cybertruck
