Time,speed,steering_angle,wheel_speed_front_left,wheel_speed_front_right,wheel_speed_rear_left,wheel_speed_rear_right,radar_forward_distance,radar_left_distance,radar_relative_speed,radar_address,radar_new_track,raw_can_src,raw_can_address,accelerometer_forward,accelerometer_right,accelerometer_down,gory_forward,gory_right,gory_down,gyro_bias_forward,gyro_bias_right,gyro_bias_down,gyro_uncalibrated_forward,gyro_uncalibrated_right,gyro_uncalibrated_down,live_gnss_qcom_latitude,live_gnss_qcom_longitude,live_gnss_qcom_speed,live_gnss_qcom_utc_timestamp,live_gnss_qcom_altitude,live_gnss_qcom_bearing,live_gnss_ublox_latitude,live_gnss_ublox_longitude,live_gnss_ublox_speed,live_gnss_ublox_utc_timestamp,live_gnss_ublox_altitude,live_gnss_ublox_bearing,raw_gnss_qcom_prn,raw_gnss_qcom_week_of_gps_time_of_reception,raw_gnss_qcom_time_pf_week_of_gps_time_of_reception,raw_gnss_qcom_pseudorange,raw_gnss_qcom_pseudorange_std,raw_gnss_qcom_pseudorange_rate,raw_gnss_qcom_pseudorange_rate_std,raw_gnss_ublox_prn,raw_gnss_ublox_week_of_gps_time_of_reception,raw_gnss_ublox_time_pf_week_of_gps_time_of_reception,raw_gnss_ublox_pseudorange,raw_gnss_ublox_pseudorange_std,raw_gnss_ublox_pseudorange_rate,raw_gnss_ublox_pseudorange_rate_std,route_id,VIN,Country,Vehicle_Make,Vehicle_Model,Autonomy_Level,accident_category
141,20.916654177970763,-11.132016410681409,27.502730546742548,15.182150120140658,87.71983309704106,16.28084457554967,143.057897736453,28.7867152701685,27.26206535896717,505,1,2.323691401697232,958,0.2737649880004174,-4.995359921209164,-6.066558067124079,-8.341726026073811,-1.2783023464400696,-1.1353636748859692,-0.011258628435865184,0.02946118588224622,0.07369862019325121,0.059633217830107055,-0.05424206999220005,0.062237900326437695,79.3680238827244,17.391975854330326,33.79106550572207,730703812833.3683,782.0114339334004,53.06976356165201,-89.20896717011834,-21.840897204924715,31.926538430144465,641740396014.5321,798.3272812871044,137.11504023984736,39,504,765,114.74812031087805,5.218742133606505,1.353417352710451,3.407114554087871,20,1933,341,107.26914632774643,5.389836497321097,2.188636224127174,4.420865144548058,71,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
142,5.871198013370149,-25.62517860382125,46.15788396288081,60.69676056508848,26.712778065874044,14.416386186726871,164.46358385542962,-39.25465341128023,14.35686389978553,450,1,3.440999296543172,377,-6.719477621015422,-3.728851696732689,8.441056534816735,-6.47886317587764,0.1947783964087595,8.211748100552775,0.02130613640543197,0.06275856930155463,0.011235903924713811,0.09597439593981075,-0.08349375379191121,-0.03549614237477898,-2.8914999239081425,20.609257383506957,29.233675718636164,337334897852.9498,519.075927178749,304.99467623905707,25.420326338669852,147.6104170987552,18.803297827797877,524543913668.84924,780.6894154565815,326.64460364411144,46,1664,235,158.70868303186555,7.479151320282086,8.875126303263116,6.679980127775779,34,445,360,12.830835375646977,3.3289872499493556,0.04725716133407332,6.756518575526709,13,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
143,4.889601973497493,3.5157665419640693,81.29777559410691,55.84376932176702,55.03273526872766,88.769158071198,34.868903710207434,3.5246341932889678,-13.212122698209715,427,1,-0.7086745063617101,643,4.518553324270901,5.398097164925542,9.641778003645072,6.244669105482959,1.8003365011020183,-9.26479970066821,-0.07250040359147353,-0.046602607461599256,-0.00714879640765384,0.07304437827947591,0.025708022838377975,0.06245681748977924,-22.23787885783156,77.5833868244768,32.42784522416321,867521557235.005,686.4944734157491,12.513501209398466,62.71478827461513,158.46668625205217,49.30268329392224,589707782719.6016,632.7211642754527,83.61271385935767,6,1047,1865,69.63135814214436,1.8787808319768018,6.657562462938823,0.8350517017076275,28,21,174,169.2035723219969,6.800450922525862,3.2597513230630417,6.835536712681582,97,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
144,47.876494213271215,21.566015873616635,56.0507035351401,66.83917985644766,64.2902031269257,28.863036960495357,123.88649313340123,24.158972118218628,9.445788889258829,827,0,-4.578629220928299,271,-4.761793352561412,5.557910051799027,1.6040050335575362,9.318314602951126,-2.971618033563132,-4.1656019589978115,0.06409300245199365,-0.05989758759140773,-0.06755836726230688,-0.03408693997862762,0.007280579048901531,0.06927552363194348,-2.7295010136370053,144.43447193419058,43.0041141952099,868514373860.3374,571.4953532088988,8.50984019947898,-29.138810883512697,120.0998280490212,39.8958515525598,330774014674.7139,917.5913369959248,238.05644321424595,35,337,1963,35.87182729447731,7.801964692314963,8.593731723130563,0.47632439317502384,40,1367,743,7.486953140954644,8.49113435402118,4.877950015531976,1.956373340861195,57,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
145,34.00907009151345,29.97921358342161,88.80026661778183,16.89451655095877,75.15904602782723,19.051628174765277,166.80140703173112,26.490076447636795,-1.1597101382232395,946,0,0.2899861284312024,768,2.953128607280247,-1.485801748396078,-2.7278998034904767,8.907392211004186,7.948018569430005,8.047618287223358,0.030412508234435393,-0.0957855535426587,-0.08425829232631116,0.06123889382914391,-0.06968725775896278,-0.09606025450269232,47.966040885738636,90.44709763460935,23.45003094201194,72552862740.88521,422.03647089957974,232.20532738067777,-30.80312602383806,-102.34562001644868,7.821484410767626,914678928219.61,875.5448914282554,88.54643833675073,21,825,1061,70.43743972590275,5.714593811821681,2.3034856205703322,9.253231640193581,24,1747,141,50.42917090686192,1.0732595867974615,5.889552428481539,8.4521761424519,86,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
146,49.94737890392291,41.80545275454415,97.84269274141074,30.310170332496288,28.438713988746656,14.362327074635672,20.20027717706576,15.734393170946447,18.882037787269624,811,1,-6.599243128511356,850,-6.507321899639749,6.37748466552457,-5.315421039378634,9.44467437241375,-1.4553621547277338,8.922398653734835,0.08431617526220178,-0.0921224063331902,-0.09228799605196734,-0.05441483090130997,-0.011421217843668716,0.0025598924295233694,-86.35029964074081,86.23340839490118,41.53977556976615,402675596193.9718,713.3936756351482,294.3346275692593,-29.68699534283145,130.81071209611116,22.46387393290502,80919009165.9168,296.43248398403534,282.5519266314144,45,1180,1152,109.47918016799953,2.3655491992568622,9.175731047108565,8.255915373857476,39,496,1041,24.885873221104447,3.001199216679842,4.070549465299034,3.378606561108449,61,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
147,57.20865174891024,43.63532786533963,81.95011294536177,53.53955704810627,18.349803906052298,79.28133105159661,57.168859022659866,23.25556815016067,-2.037552525907877,810,0,8.404767869341306,383,7.429986792794466,-4.621711923286003,0.3240604185863738,-0.9274861058958059,-8.299601891177957,-0.3641062198359748,0.03633310086005409,0.02266031425781552,-0.07606804867809597,-0.05119977614364055,-0.09677691756320272,0.03747662346632441,-89.5194226933784,-55.385931082674205,44.16996212640639,711823867605.9963,932.285370831816,202.43864385562162,6.527741638141791,55.267305092306344,32.6905216572032,628947652708.046,948.01841716909,137.86683270299898,2,326,885,132.7996140636113,0.19721235706969042,6.07743488883468,3.8205965490462535,47,1878,241,28.66925260406301,7.120249881664346,1.5806893005586908,8.13305455097911,9,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
148,62.5569964035944,-35.87911153173776,14.705166664539748,33.79392498825763,62.031481452052084,73.19407785905301,105.8416315811316,-35.55564660978963,6.687419627128818,662,1,5.9710970639752325,238,-4.405831425564408,-2.8786108734998495,8.01842134405668,0.09337289392148129,-5.825971298331871,-8.940203394513862,0.08163521251137884,0.04294346136374905,0.02838522301493901,-0.007718985961697511,-0.0600363547548086,0.02152176651651705,-8.018793884148934,39.917409706604445,19.423688394803328,790341042862.861,576.31878375608,316.90125506611747,22.79789774297356,-86.57220443545629,49.158257900290344,990259662431.0796,201.67963154118496,111.85288954928767,12,633,207,178.85921569881918,9.715685309138848,7.545321858725948,2.494778043543283,42,1264,47,144.4552517226812,0.4114613715583004,8.121327234098592,9.135506677163681,9,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
149,97.86421305346038,3.5457404898070877,99.23776895510757,26.240427332439577,34.24516059719179,49.329062991394565,164.48939426308027,37.844353668109974,-23.290386801340595,470,0,7.641776724093475,722,9.759941988034676,-9.95688964016168,-1.5158849201308158,-9.905512747871324,2.4521010893341035,9.770786145079168,-0.06491083533635927,0.007619336370358984,-0.09875038641129841,0.00985393739225486,0.030232115880588994,0.007588655979995765,-52.468458424961355,-179.29829429114366,42.843427036829276,653004455777.146,10.121958369902373,208.30396428572485,86.08297237571992,-169.98583915613952,40.902402641682414,930539469681.0333,875.8719405723748,315.7649873423631,49,1333,1639,93.69205315275022,6.065044362206652,5.7910920554069945,4.658834684197156,16,244,275,151.23580464166542,7.86683113639,7.027812400617983,9.889022316048772,78,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
150,26.391887334059984,13.11408980974543,69.2222977256323,78.5741087074933,66.83401827476125,51.42310294765369,186.48029388219152,-48.64197506756476,5.3833212645245965,204,1,7.253329611393369,477,-8.04416795639498,-9.478319456311828,-3.331017295065384,-6.206380243966252,-9.020570417032879,-6.354405216316392,-0.050281252112575774,0.05083619580603205,-0.062486358502428986,-0.07176615043844564,-0.04808086300418679,0.028949121269991107,-55.663239679070884,-136.79333029236625,32.13371313293681,987217480644.734,344.6586927274353,213.42150032729944,-19.054377577331252,168.785970671612,33.02605783748281,669587722607.1923,139.2175284320447,211.83662370176705,17,1163,1908,100.44461239323506,6.659745187292989,9.549860000021317,6.314599570134365,10,144,968,173.8212648746515,2.6506045391351707,5.610014749057335,7.888410306282419,44,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
151,94.79272398732219,-35.20154207686049,75.7300631990094,90.94575316725528,57.60174438424963,40.421200382014014,17.211039820597374,-9.034216079910749,25.31874753087658,372,1,8.045104730504413,774,-2.223229487034155,2.120544778635189,-5.785896512947646,-5.986566477085509,3.959039344091636,-4.990111612143851,0.03166299153183788,0.013811208996585014,-0.0585721133285863,0.009705264859273116,-0.07736568281765054,-0.03435660802307852,-34.4127413797596,-143.52000110707453,40.37249559449748,459256303262.01776,678.7170806345486,198.0657226978591,-51.33141863656516,34.81646930609054,12.274670581189373,835809477210.369,137.2392762496204,233.16478395200264,30,1427,1355,118.79192407214698,3.7028083277800317,8.002719290565123,8.526942231539415,6,241,967,55.6607610381952,3.9131976993397446,6.0218693816206725,5.453007041233102,31,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
152,96.6637474737196,0.5493072976994995,80.89279109152919,26.820796405931347,85.19598179603986,76.63564862221496,23.367197436867105,-3.568080109679741,-19.28828010168189,187,1,1.0905609081887224,989,-3.7745898897715513,4.597604269611866,3.947668966360972,0.7697929325534307,-5.379552520937616,9.308403428806194,-0.049359692679673356,0.0504270925833768,-0.03308781547510749,-0.059027147745225245,0.05669365133561963,-0.07411992930020142,-36.605503606310855,111.20537491530564,15.733629438016628,923360350562.8823,681.7420075057632,340.34504883830175,-1.0885252943770638,-155.58824022460556,35.15233568689278,710343902618.3333,782.1748157468894,189.09469521188296,21,310,866,129.18106719490632,8.717676121015838,5.026783366970335,9.87908382129757,36,915,772,110.60815963631909,0.8766229733001385,4.50688886457388,8.009222412954044,34,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
153,27.452376450470428,23.62506023929825,52.10198385973798,22.399968850534403,65.8721399684838,67.82157169126185,1.287843275167888,-25.732698233609685,2.977417429486792,257,1,-5.797532799548614,346,-5.967148023106475,5.748339912288607,-5.441327967495768,0.4808985611381882,1.830183406209322,-8.747941319106564,0.03380332175614936,-0.04257998503398215,0.022740795428880495,0.03931447870464683,0.04227510289462538,0.024387781161658156,-61.47682567399778,-41.21129827363447,23.565196755768042,32923920875.492073,80.97153126947521,164.68107365511452,5.363546246059073,29.26799444201697,31.975717974500554,268282675908.3798,694.0736466557568,345.85018987823946,34,1605,1479,160.47851647023188,9.103183502267568,6.869528073414609,2.5221834382050554,47,1248,960,92.01026305392055,9.10913619010574,2.512707480497689,2.471533752147529,81,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
154,0.40362172693207965,29.007492152229375,97.65442052789508,5.680911207129869,38.276426287190965,12.923803514940225,151.6573453646734,-3.0160589215709166,1.6970198348745242,635,0,1.1601477649377188,806,-6.34209487412498,-1.6543793112360827,-5.055307775947522,-4.381989881890185,5.328962984609355,-1.2421137101924415,0.04077962304498198,0.0610303799903803,0.07325549772186787,0.0005443955158145747,-0.09764365519396943,-0.05144481568439954,-23.789765927925572,-81.44005925897928,1.1153049472886978,293433048067.86523,864.6284824202199,340.11056543256115,-28.630474232149957,7.443560979655047,6.626657857065804,388708291723.9602,965.0468602668736,98.45000715834384,23,1650,815,28.298371398889977,5.03508890096684,2.622824021687329,1.8525633342840397,10,762,1447,25.870413015910465,2.555900012390553,1.783404682825096,2.9387852274650985,65,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
155,90.9343407440515,42.488413175113706,4.812387544766161,57.2266164628098,83.62320065723809,67.66511707416956,18.345995788025228,3.731234455315061,10.757130555579572,753,1,-8.962819957239601,214,7.518575806315564,-2.613324669846257,-7.414628114382746,-6.266845405389454,-4.435343562861065,-9.674777756525941,0.041370162419808204,-0.004065823613896999,-0.043888687313192065,-0.09640176718437801,-0.07940829369620017,0.04059930491675942,-6.047512933288431,-145.8541259515743,5.377586812379326,258469839450.9662,433.5584454868002,275.5644417877588,84.98051401548335,-17.460158545161363,47.88609964757921,966975829911.4396,423.1557866657839,314.5969288864677,20,375,1742,6.7929765773967254,8.363717695649509,3.6782589387379696,6.820979957811235,16,966,1994,191.74916789118333,6.909100910926197,5.838358832241419,4.864454729094763,29,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
156,33.2313176785344,2.7133773037179694,48.20137401152722,19.189346170603216,21.671196967514682,94.5210279234477,0.9184236126335454,30.750203836844364,-8.113312866799905,440,1,-2.688595806511338,95,6.359777023534821,4.07804509199525,-7.101066236642892,-2.4345223213884974,-1.8270589010986242,-4.647091108435242,0.05931109390915931,0.053132095696640985,-0.0944795753230972,-0.027859919716779702,0.005669928597459378,0.0642677401183008,-39.41970863793446,-57.53042914959613,20.595803864083496,560458445143.7975,332.04622691088946,273.74431363245697,82.70574796674885,-151.7763186157654,44.0944734312935,841959051705.9657,304.3397237076916,232.41065602585394,4,1171,856,122.79831707617484,9.714232009590733,9.910322675844242,6.541949144469975,6,30,1939,128.4470179187533,0.14187111934262697,8.961572132115439,6.600929209508976,47,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
157,16.288584120444472,19.63268583432503,15.148509091815788,98.63401819705317,8.662122017376173,81.24185605006896,39.93142066081161,-9.154417062336442,26.254273820407555,286,1,-8.553884206662186,929,7.277734987352812,3.2580935270108746,-7.050846365427407,-5.432877872304087,-5.474858722495581,-2.2639130723600864,-0.08325915829714908,0.08639969107898432,0.0715221423022171,-0.07166164023138942,0.08439353696543817,0.04787078444976098,77.3329156914458,107.23144190771808,35.65565073288956,167474726222.9169,172.26565130357253,113.20512468121649,-81.56055622904,-178.43145685855674,17.518190227859666,8888448810.404366,343.8346077153528,162.55789653168873,43,1491,1059,4.65122917380465,8.891718265568304,3.5607267308513677,0.5617267021754146,36,887,1515,149.14009661351923,9.309530349736653,8.170752995312963,3.2061121155786787,88,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
158,32.8384299780251,-41.966853317654405,40.68273348716719,19.389740900229945,30.757531747326638,76.88946361497725,106.2945064094985,-0.5731040825199472,19.130094066950456,315,0,-8.902857999063746,194,-9.934503625804838,-4.852973482431047,9.903906818885638,-5.272391047443843,-7.513764007938661,7.716801195290056,-0.013239185528193004,0.04260633654232046,0.06878833230503187,-0.09441376495309187,0.0004880528165801812,-0.06231558725546345,-34.92652686723823,-2.895563326717081,42.65018176824598,933039653520.3103,915.7698402196013,268.1354358226798,80.06072955804737,-114.85248250302119,15.094529716922533,134444076374.2655,872.6733665046141,315.73793096714166,23,1848,1127,147.3062494579098,9.749003194806015,7.704481083301475,3.0860122072382614,14,1840,245,177.57199261216516,9.429928913785766,9.314006415327405,2.9333358546502666,58,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
159,66.96909975914645,-31.26460882084905,1.279027956125789,12.126005562071885,63.77698183891349,16.57472966200445,43.804715155341945,-47.584970883745925,22.881241512855162,460,0,7.942441023245671,766,9.860839006329591,-8.657250985323877,-3.9624645794715896,5.894481841637635,-3.4296450470249535,-2.6349345030995375,0.04637117951295883,0.03253063225016983,0.07584869889484475,0.05605645512253918,0.035479761754681205,-0.07534204495566388,-75.29570503815107,72.70910068615845,7.484351374323323,114497271101.3905,651.0884468237678,351.3095822856925,-29.048188753693545,-87.5953613887333,10.345507330763553,812211523405.4166,340.4248451530573,274.27585454506107,44,1392,1713,197.54325159247165,7.703914255783621,0.5418483946631536,4.019336247503199,28,1981,931,116.13412837705235,7.408524941564208,3.0164139507822196,5.120056625505112,13,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
160,71.15673806460892,42.03718216655007,43.452836874277644,44.4326708659762,47.26310495201859,66.3532673548931,108.91393327953284,39.30343104278471,24.917026157767452,610,1,-1.8086553509796222,853,-8.879056891930377,-5.431179210435526,-3.3500230876276893,9.282934784128006,-0.16218938377326353,7.476039653477553,-0.08365211590499376,-0.08609505965708814,-0.042117143402870184,0.06622659143394594,0.046088023932323946,-0.08339090610034475,-72.03887552878744,160.349861628508,23.817474270809573,461939596749.64343,177.13238847426027,15.899855367561821,-23.68060164842663,115.61922979343694,29.80464724590953,961762429118.425,800.6789755721612,244.15586792256656,24,847,753,70.78214299084505,3.7948516888614723,3.4570513411439996,9.14797592817171,46,61,1855,161.78180204591658,4.675068116503125,9.365637759217188,9.906449724683169,13,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
161,81.23603498898791,-0.5114368826264837,44.1436075040572,24.165224241903505,35.543398769685616,99.3026333548486,45.86202669716393,-46.34097496704611,15.77089225566828,925,0,-0.20966586742066795,704,5.657200520766221,-6.947862090251979,-5.298648670178567,-9.355103088222075,-2.8768302654638127,8.733915320505787,0.06478516590994596,-0.06900707381312908,0.08586940432547704,-0.09421458974271245,0.04006910626091631,0.03198881973763451,-74.09678583562368,68.53324058842708,43.615792177632926,986490797101.6289,498.08383392037393,208.49231146488853,-78.82927405217863,-179.1225241682269,8.7651163539742,656735565313.315,232.05792323884833,45.51212052947384,26,151,401,104.86195776352334,4.5867901512473965,0.18314771333099777,4.5132451851057676,29,252,1621,86.23401123294386,3.3670015393009614,7.586181797699039,7.257935309163481,63,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
162,8.909125470597068,-42.83888044821739,25.78256752859682,85.63888815003885,76.13071237941888,38.96678664699553,123.6596653975417,38.33350400706037,-2.3761279980329633,942,1,4.163725539759254,348,-9.172727165229515,4.601009101358709,-3.9531877291012467,9.243362515326083,-0.11454125635600398,8.989906115226908,-0.0657840556131562,-0.0229486011217718,0.05022692613982588,0.05642933421492222,0.028564126237253074,-0.06318857818342366,-23.293901365015884,0.21337362310160302,10.29037820881889,557893761540.9292,859.2504361106113,54.29464423795096,-18.59506225936886,-152.24066924002207,12.15812285993605,239951770972.12848,710.479493973095,54.40150850709395,38,452,1512,68.41543488640613,0.9434811774264273,8.020632631217007,3.4454148477234003,1,1900,525,73.3205277682492,2.0469826183237885,6.240524136677983,5.495286702387129,98,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
163,55.805752187282486,-33.02179425113912,96.0888077995469,75.64676609080776,22.379145378670685,66.05583061329911,123.99119293869789,45.093187904354096,9.505060543712304,942,1,-8.056633446200125,861,5.051042484331623,6.478854623839329,-3.857675175215231,0.7064990535678302,2.73262533045801,4.449861473162173,0.05749700786545073,-0.05811279343840608,0.09416628824519915,0.018080366042340576,0.0341306457374769,-0.03142502935063539,80.29683522395305,-17.06155610190359,30.876197952102313,528257565883.3548,760.0163057690652,355.19146716134964,-76.94242975650641,70.49486408539187,7.238928456137233,608023167315.9882,775.9068481181142,310.7611054221708,44,705,1987,179.65098259653635,3.960676970530609,7.149975164331187,3.244127265708686,15,1314,773,154.03215037123795,1.6529786943726954,8.530527390878296,5.384998639843822,28,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
164,63.434676821831914,27.52279639938274,40.86296110445085,8.102544278978197,40.67972559633031,4.6945581215184,195.58808051497317,-13.538883025555435,10.330293423760125,284,1,-2.1071383390520637,119,-2.433978284085205,-4.861068096744495,4.693869845035694,0.18180217698544432,-2.2269408440993033,8.85068282074156,0.07766229212991213,-0.0509409614382256,0.06304513934646996,-0.09312192106699278,-0.07957029254317027,-0.06268641014964478,-31.27081285112363,-96.08046988980645,31.81678718036055,657182760833.4773,991.1177234348784,185.64762516298433,84.36905696552307,-138.92946683960565,45.34393234812369,354118151200.707,506.31697560644193,354.6080149427756,13,453,73,44.64557865254246,7.187424195606235,7.233492216439732,7.576545424529563,1,1542,118,146.680589709579,0.33212768886065613,0.48608471879689086,6.802973070608568,75,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
165,43.0377061105924,7.359887896379121,72.59826342508187,98.53260772276288,6.810516909547648,19.057447861649223,120.01841278873135,-3.102699860392576,-5.368213745215002,101,1,5.537097523185327,878,-5.480451490446154,2.1187628289899223,1.231361253018111,1.2927434209961497,-3.194499706988565,2.8739185073727196,0.012702087592745298,0.07579358808329725,0.06932224016154018,0.074182133510651,-0.048836650664535845,-0.06180364731911395,-68.61962561951952,-88.27320894117072,48.22612107172959,66874530479.58625,365.5403431322114,118.70542301149672,29.65001134032316,-126.75344322488696,33.51850283331102,732981163260.6614,852.7918910634337,92.0269809094804,29,1450,1166,169.66035247082544,3.0056596848289474,4.850569866538821,9.284675425507409,33,845,163,32.73632939108828,8.553826323532034,5.60705494320217,1.3078683329349527,85,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
166,90.44303125854317,-42.45165352673398,70.55014247679624,45.1504066023342,12.772490407549697,63.337634176539325,90.78180123280968,-3.8702322753663267,9.614479492789009,902,0,9.31623960372238,542,7.139481881589951,-8.537885149260413,-0.8521535812566849,-4.500040440786868,-0.4883477333282329,-2.1297535768866105,0.015961109809224536,0.039960276583986515,0.04152643816589674,0.09678637146440836,-0.014164417890117048,-0.0851553820993009,53.607847462203125,144.55492839757193,1.9414831137592459,666214919025.9406,630.0106485031819,306.5975936961818,15.837270633916646,8.861020090635407,14.1297466530307,412896691742.21436,912.1172404565615,205.5167722901948,16,1412,1568,154.467456083782,5.657274038126321,9.285531319885466,7.529885081706565,47,451,1762,198.18452992592046,4.941415867908336,7.0614044897142305,9.104005438205041,4,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
167,60.842088863175114,-17.11624373561483,34.348403503073435,1.674319086706899,81.01892898986729,24.84161623294695,159.17849116360406,-1.8121988014461436,3.7306638662544884,497,1,-3.099424095704184,116,3.5489143274167905,3.8669516762951517,-9.1942209299437,5.538944890492871,-3.6352999096231216,-5.300189460854686,-0.054484226546322546,0.08947450642526739,0.08604915629076562,-0.0038165265584293034,-0.0014253428646472666,0.0918021538506433,35.71203301038331,167.74170756006453,25.81148806998732,404968481371.35785,327.59959298880113,58.761372406384794,-21.316390974047778,49.549024291524546,14.624311173805621,950027613437.4648,129.72700773458223,62.3359897531674,29,941,1848,172.56581676879253,1.3077393253801894,5.738766196842368,0.4757066752462169,25,1559,1953,144.28906731620114,0.6822038040438738,3.1839601019334562,4.381904245453676,43,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
168,55.80242776685539,-9.423027892405159,67.32004197584317,3.031599970724097,50.41801401513256,15.8865670696129,189.84494780780622,-21.87287888629852,5.659566938799323,660,1,4.123338720862842,825,-2.810854230822377,8.747712287785468,-2.135316735063104,-4.6770961281262995,-5.716002349318905,2.312788847131788,-0.06692907863880679,0.06824286544992461,-0.062235772570200326,0.0045940847767886595,0.014630381256946351,-0.025761694124518605,-2.020214926232711,-68.62371697532343,1.042994369642919,899391227141.8484,29.546778274521568,12.400054814092085,-32.38039442437696,-114.82276150176995,37.62578387241489,800381560501.3121,940.9610606432716,298.39886372162687,13,1091,544,136.92110261503342,2.272316768108429,4.077992434781633,3.953868498770449,39,373,1845,19.52552047533864,2.3176778988259517,3.1681068600349405,0.8233692189927355,19,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
169,45.10983803656908,-34.45844266306415,65.26377015560946,16.44144131322669,83.39318672586732,88.15991474622123,168.58372535040365,-30.28230130801346,26.110076767343088,367,1,-8.88348752807943,914,-5.182952216310439,-9.574693227978742,6.975141532293218,6.2016126326460395,8.640476978584832,5.141987023830845,0.008226833319494337,0.07171225937819609,-0.04469005804754642,-0.003281507566389938,-0.08795356082564368,-0.08271972500483067,10.928331633109863,-102.23550807672866,49.33126979525097,260053692832.63138,945.731902062331,162.8701140247117,-65.55452729140994,58.181792383444275,25.68183809827963,403518816165.72253,10.226742340889604,359.99475431089917,39,392,1426,186.7523948404852,5.37972164657868,0.3339166594679055,1.6696082510209465,14,1216,661,7.515260132187818,7.266085424783987,9.75576039478336,1.1322066469540237,58,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
170,25.326545920341694,-31.22435239939052,67.59828034888375,97.00406722421391,87.23697668354036,58.75554126911702,10.076374341844542,-1.218708477626528,6.769383066842224,880,0,1.410451152903594,838,0.1720551409124802,-7.462169064587467,-7.688247434023827,5.291595883055164,-5.412457535791734,3.638035496781013,-0.04875612382731218,0.08676915863782828,0.05776832803193671,-0.031320271036594405,-0.08028203010644684,0.03759211471373977,-57.69092473109937,156.984105527008,44.44874111645595,315340382716.6437,82.43898960559348,48.23167301535259,-38.309093851447024,-105.12032996152412,31.36105691879443,646267279791.2446,749.4688078985064,28.330494288530012,31,1312,427,58.406180414810024,4.248736372162737,3.8610588278564784,0.22410854370863764,20,883,845,158.07627728152212,3.0556014121717414,3.341085318861836,7.072337354878405,60,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
171,84.8674281786198,42.664171607637684,82.69620149349673,83.26953639750076,17.07008937241452,73.66362624121415,64.75807359815089,27.790692119784225,25.85746318161074,132,0,-4.943497432987288,222,2.3815109185790657,-9.74164268102566,7.794950540076648,-3.294301284522099,-6.449783407455049,9.128679231990962,0.05678426483023147,-0.027114722330791027,0.051659404273118686,-0.06221616787640989,-0.03535968966002499,-0.046460375504383936,-13.561667835123316,171.29291447921997,24.880326589453304,438767398002.0326,565.3009606046905,302.07439402342465,54.85400486728403,-5.5499968571704414,13.973822188887187,202846204303.53186,581.1403202519701,190.72318445086873,5,1609,898,185.3679669526092,3.5043609854263993,7.738473887373124,7.002121865042793,14,1592,1297,22.641339912834834,7.728170980968056,6.992312473445105,6.383913921930135,86,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
172,20.648602776629488,2.5321248909944103,71.51605421383258,9.037499721680565,58.22856105480205,22.136168065732818,78.98794247007723,-47.70111654436783,23.537241975612012,14,0,1.2030157598290963,791,-7.455054388878808,9.05733454978262,4.074429346822573,6.004780531843018,3.5329754985047757,7.719282063785819,-0.062475335419798085,0.04914536863540006,-0.08284922654396723,0.02981453767066103,0.04182150026801951,-0.027528599547985838,-50.870567506184216,26.685971467272225,41.72169127294236,988949485809.0979,79.06083486979377,208.84587984944702,14.355624635200755,168.53200358059178,32.057717826855296,181526015251.52042,685.5550516634876,18.763820384210423,27,1918,310,161.92186638567793,4.3055450690359045,2.2733325143046557,6.265476395949131,41,1560,541,145.99037714792505,9.367815107434163,3.4802560355272307,7.253069366249306,67,1HGCM82633A494843,Singapore,Tesla,Model S,Level 4,0
